,Unnamed: 0,word,sentiment,lexicon,score,part
1406,1407,naturalist,positive,nrc,,NN
1407,1408,navigable,positive,nrc,,JJ
1408,1409,neatly,positive,nrc,,RB
1409,1410,nectar,positive,nrc,,NN
1410,1411,needle,positive,nrc,,NN
1411,1412,negotiate,positive,nrc,,NN
1412,1413,negotiator,positive,nrc,,NN
1413,1414,neighbor,positive,nrc,,NN
1414,1415,nerve,positive,nrc,,NN
1415,1416,nestle,positive,nrc,,RB
1416,1417,nobility,positive,nrc,,NN
1417,1418,noble,positive,nrc,,JJ
1418,1419,nobleman,positive,nrc,,NN
1419,1420,nomination,positive,nrc,,NN
1420,1421,normality,positive,nrc,,NN
1421,1422,notable,positive,nrc,,JJ
1422,1423,notables,positive,nrc,,NNS
1423,1424,noted,positive,nrc,,VBN
1424,1425,notion,positive,nrc,,NN
1425,1426,notoriety,positive,nrc,,NN
1426,1427,nourishment,positive,nrc,,NN
1427,1428,numbers,positive,nrc,,NNS
1428,1429,nurse,positive,nrc,,NN
1429,1430,nursery,positive,nrc,,NN
1430,1431,nurture,positive,nrc,,NN
1431,1432,nutritious,positive,nrc,,JJ
1432,1433,oak,positive,nrc,,NN
1433,1434,oasis,positive,nrc,,NN
1434,1435,oath,positive,nrc,,NN
1435,1436,obedience,positive,nrc,,NN
1436,1437,objective,positive,nrc,,NN
1437,1438,obliging,positive,nrc,,VBG
1438,1439,observant,positive,nrc,,NN
1439,1440,obtainable,positive,nrc,,JJ
1440,1441,obvious,positive,nrc,,JJ
1441,1442,occupant,positive,nrc,,NN
1442,1443,occupation,positive,nrc,,NN
1443,1444,occupy,positive,nrc,,NN
1444,1445,offer,positive,nrc,,NN
1445,1446,officer,positive,nrc,,NN
1446,1447,offset,positive,nrc,,NN
1447,1448,offshoot,positive,nrc,,NN
1448,1449,omnipotence,positive,nrc,,NN
1449,1450,omniscient,positive,nrc,,NN
1450,1451,openness,positive,nrc,,NN
1451,1452,opera,positive,nrc,,NN
1452,1453,opportune,positive,nrc,,NN
1453,1454,opportunity,positive,nrc,,NN
1454,1455,optimism,positive,nrc,,NN
1455,1456,optimist,positive,nrc,,NN
1456,1457,option,positive,nrc,,NN
1457,1458,optional,positive,nrc,,JJ
1458,1459,oracle,positive,nrc,,NN
1459,1460,oration,positive,nrc,,NN
1460,1461,orchestra,positive,nrc,,NN
1461,1462,ordained,positive,nrc,,VBN
1462,1463,orderly,positive,nrc,,RB
1463,1464,ordination,positive,nrc,,NN
1464,1465,organic,positive,nrc,,JJ
1465,1466,organization,positive,nrc,,NN
1466,1467,organize,positive,nrc,,VB
1467,1468,organized,positive,nrc,,VBN
1468,1469,orgasm,positive,nrc,,NN
1469,1470,originality,positive,nrc,,NN
1470,1471,ornamented,positive,nrc,,VBN
1471,1472,ornate,positive,nrc,,NN
1472,1473,outburst,positive,nrc,,RB
1473,1474,outcome,positive,nrc,,NN
1474,1475,outdo,positive,nrc,,NN
1475,1476,outstanding,positive,nrc,,JJ
1476,1477,outward,positive,nrc,,NN
1477,1478,overjoyed,positive,nrc,,NNS
1478,1479,overwhelming,positive,nrc,,VBG
1479,1480,ownership,positive,nrc,,NN
1480,1481,pacific,positive,nrc,,NN
1481,1482,pad,positive,nrc,,NN
1482,1483,padding,positive,nrc,,VBG
1483,1484,paddle,positive,nrc,,NN
1484,1485,palatable,positive,nrc,,JJ
1485,1486,palliative,positive,nrc,,NN
1486,1487,panacea,positive,nrc,,NN
1487,1488,panache,positive,nrc,,NN
1488,1489,panier,positive,nrc,,NN
1489,1490,paprika,positive,nrc,,NN
1490,1491,parade,positive,nrc,,NN
1491,1492,paragon,positive,nrc,,NN
1492,1493,paramount,positive,nrc,,NN
1493,1494,paraphrase,positive,nrc,,NN
1494,1495,pardon,positive,nrc,,NN
1495,1496,parentage,positive,nrc,,NN
1496,1497,parietal,positive,nrc,,NN
1497,1498,partake,positive,nrc,,NN
1498,1499,participation,positive,nrc,,NN
1499,1500,partner,positive,nrc,,NN
1500,1501,partnership,positive,nrc,,NN
1501,1502,passion,positive,nrc,,NN
1502,1503,passionate,positive,nrc,,NN
1503,1504,pastime,positive,nrc,,NN
1504,1505,pastor,positive,nrc,,NN
1505,1506,pastry,positive,nrc,,NN
1506,1507,pasture,positive,nrc,,NN
1507,1508,patent,positive,nrc,,NN
1508,1509,patience,positive,nrc,,NN
1509,1510,patient,positive,nrc,,NN
1510,1511,patriarchal,positive,nrc,,NN
1511,1512,patron,positive,nrc,,NN
1512,1513,patronage,positive,nrc,,NN
1513,1514,pay,positive,nrc,,NN
1514,1515,peace,positive,nrc,,NN
1515,1516,peaceable,positive,nrc,,JJ
1516,1517,peaceful,positive,nrc,,NN
1517,1518,peacock,positive,nrc,,NN
1518,1519,peck,positive,nrc,,NN
1519,1520,peculiarity,positive,nrc,,NN
1520,1521,pedigree,positive,nrc,,NN
1521,1522,peerless,positive,nrc,,NN
1522,1523,penchant,positive,nrc,,NN
1523,1524,perceive,positive,nrc,,NN
1524,1525,perceptible,positive,nrc,,JJ
1525,1526,perennial,positive,nrc,,NN
1526,1527,perfect,positive,nrc,,NN
1527,1528,perfection,positive,nrc,,NN
1528,1529,performer,positive,nrc,,NN
1529,1530,perk,positive,nrc,,NN
1530,1531,permission,positive,nrc,,NN
1531,1532,perpetuity,positive,nrc,,NN
1532,1533,persistence,positive,nrc,,NN
1533,1534,persistent,positive,nrc,,NN
1534,1535,personable,positive,nrc,,JJ
1535,1536,pertinent,positive,nrc,,NN
1536,1537,petroleum,positive,nrc,,NN
1537,1538,pharmaceutical,positive,nrc,,JJ
1538,1539,philanthropist,positive,nrc,,NN
1539,1540,philanthropy,positive,nrc,,NN
1540,1541,philosopher,positive,nrc,,NN
1541,1542,phoenix,positive,nrc,,NN
1542,1543,phonetic,positive,nrc,,JJ
1543,1544,physician,positive,nrc,,NN
1544,1545,physics,positive,nrc,,NNS
1545,1546,physiology,positive,nrc,,NN
1546,1547,physique,positive,nrc,,NN
1547,1548,pick,positive,nrc,,NN
1548,1549,picnic,positive,nrc,,NN
1549,1550,picturesque,positive,nrc,,NN
1550,1551,piety,positive,nrc,,NN
1551,1552,pill,positive,nrc,,NN
1552,1553,pillow,positive,nrc,,NN
1553,1554,pilot,positive,nrc,,NN
1554,1555,pinnacle,positive,nrc,,NN
1555,1556,pioneer,positive,nrc,,NN
1556,1557,pious,positive,nrc,,JJ
1557,1558,pith,positive,nrc,,NN
1558,1559,pivot,positive,nrc,,NN
1559,1560,placid,positive,nrc,,NN
1560,1561,planning,positive,nrc,,NN
1561,1562,playful,positive,nrc,,NN
1562,1563,playground,positive,nrc,,NN
1563,1564,playhouse,positive,nrc,,NN
1564,1565,pleasant,positive,nrc,,NN
1565,1566,pleased,positive,nrc,,JJ
1566,1567,pleasurable,positive,nrc,,JJ
1567,1568,pledge,positive,nrc,,NN
1568,1569,plenary,positive,nrc,,JJ
1569,1570,plentiful,positive,nrc,,NN
1570,1571,plexus,positive,nrc,,NN
1571,1572,plum,positive,nrc,,NN
1572,1573,plumb,positive,nrc,,NN
1573,1574,plush,positive,nrc,,NN
1574,1575,ply,positive,nrc,,NN
1575,1576,pointedly,positive,nrc,,RB
1576,1577,police,positive,nrc,,NNS
1577,1578,policeman,positive,nrc,,NN
1578,1579,polish,positive,nrc,,JJ
1579,1580,polished,positive,nrc,,NNS
1580,1581,polite,positive,nrc,,NN
1581,1582,politeness,positive,nrc,,NN
1582,1583,politic,positive,nrc,,JJ
1583,1584,pool,positive,nrc,,NN
1584,1585,pope,positive,nrc,,NN
1585,1586,popularity,positive,nrc,,NN
1586,1587,popularized,positive,nrc,,VBN
1587,1588,population,positive,nrc,,NN
1588,1589,portable,positive,nrc,,JJ
1589,1590,possess,positive,nrc,,NN
1590,1591,potable,positive,nrc,,JJ
1591,1592,potency,positive,nrc,,NN
1592,1593,powerful,positive,nrc,,JJ
1593,1594,powerfully,positive,nrc,,RB
1594,1595,practice,positive,nrc,,NN
1595,1596,practiced,positive,nrc,,VBN
1596,1597,practise,positive,nrc,,NN
1597,1598,praise,positive,nrc,,NN
1598,1599,praised,positive,nrc,,VBN
1599,1600,praiseworthy,positive,nrc,,NN
1600,1601,pray,positive,nrc,,NN
1601,1602,precaution,positive,nrc,,NN
1602,1603,precede,positive,nrc,,NN
1603,1604,precedence,positive,nrc,,NN
1604,1605,precious,positive,nrc,,JJ
1605,1606,precise,positive,nrc,,NN
1606,1607,precision,positive,nrc,,NN
1607,1608,predilection,positive,nrc,,NN
1608,1609,predominant,positive,nrc,,NN
1609,1610,preeminent,positive,nrc,,NN
1610,1611,prefer,positive,nrc,,NN
1611,1612,premier,positive,nrc,,NN
1612,1613,premises,positive,nrc,,NNS
1613,1614,prepare,positive,nrc,,NN
1614,1615,prepared,positive,nrc,,JJ
1615,1616,prescient,positive,nrc,,NN
1616,1617,presence,positive,nrc,,NN
1617,1618,present,positive,nrc,,NN
1618,1619,presentable,positive,nrc,,JJ
1619,1620,presentment,positive,nrc,,NN
1620,1621,preservative,positive,nrc,,NN
1621,1622,preserve,positive,nrc,,NN
1622,1623,president,positive,nrc,,NN
1623,1624,prestige,positive,nrc,,NN
1624,1625,presto,positive,nrc,,NN
1625,1626,pretty,positive,nrc,,RB
1626,1627,prevail,positive,nrc,,NN
1627,1628,prevention,positive,nrc,,NN
1628,1629,priceless,positive,nrc,,NN
1629,1630,pride,positive,nrc,,NN
1630,1631,priest,positive,nrc,,NN
1631,1632,priesthood,positive,nrc,,NN
1632,1633,priestly,positive,nrc,,RB
1633,1634,primacy,positive,nrc,,NN
1634,1635,primary,positive,nrc,,NN
1635,1636,prime,positive,nrc,,NN
1636,1637,primer,positive,nrc,,NN
1637,1638,prince,positive,nrc,,NN
1638,1639,princely,positive,nrc,,RB
1639,1640,princess,positive,nrc,,NN
1640,1641,principal,positive,nrc,,NN
1641,1642,pristine,positive,nrc,,NN
1642,1643,privileged,positive,nrc,,NN
1643,1644,probity,positive,nrc,,NN
1644,1645,procedure,positive,nrc,,NN
1645,1646,procession,positive,nrc,,NN
1646,1647,proctor,positive,nrc,,NN
1647,1648,procure,positive,nrc,,NN
1648,1649,prodigal,positive,nrc,,NN
1649,1650,prodigious,positive,nrc,,JJ
1650,1651,prodigy,positive,nrc,,NN
1651,1652,producer,positive,nrc,,NN
1652,1653,producing,positive,nrc,,VBG
1653,1654,production,positive,nrc,,NN
1654,1655,productive,positive,nrc,,JJ
1655,1656,productivity,positive,nrc,,NN
1656,1657,profession,positive,nrc,,NN
1657,1658,professional,positive,nrc,,JJ
1658,1659,professor,positive,nrc,,NN
1659,1660,proficiency,positive,nrc,,NN
1660,1661,proficient,positive,nrc,,NN
1661,1662,profuse,positive,nrc,,NN
1662,1663,progress,positive,nrc,,NN
1663,1664,progression,positive,nrc,,NN
1664,1665,progressive,positive,nrc,,NN
1665,1666,prolific,positive,nrc,,NN
1666,1667,prominence,positive,nrc,,NN
1667,1668,prominently,positive,nrc,,RB
1668,1669,promise,positive,nrc,,NN
1669,1670,promising,positive,nrc,,NN
1670,1671,promotion,positive,nrc,,NN
1671,1672,prop,positive,nrc,,NN
1672,1673,proper,positive,nrc,,NN
1673,1674,prophet,positive,nrc,,NN
1674,1675,prophylactic,positive,nrc,,JJ
1675,1676,proposition,positive,nrc,,NN
1676,1677,prospect,positive,nrc,,NN
1677,1678,prosper,positive,nrc,,NN
1678,1679,prosperity,positive,nrc,,NN
1679,1680,prosperous,positive,nrc,,JJ
1680,1681,protect,positive,nrc,,NN
1681,1682,protecting,positive,nrc,,VBG
1682,1683,protective,positive,nrc,,NN
1683,1684,protector,positive,nrc,,NN
1684,1685,proud,positive,nrc,,NN
1685,1686,prove,positive,nrc,,NN
1686,1687,proverbial,positive,nrc,,NN
1687,1688,provide,positive,nrc,,NN
1688,1689,providing,positive,nrc,,VBG
1689,1690,prudence,positive,nrc,,NN
1690,1691,prudent,positive,nrc,,NN
1691,1692,psalm,positive,nrc,,NN
1692,1693,public,positive,nrc,,NN
1693,1694,pull,positive,nrc,,NN
1694,1695,pulpit,positive,nrc,,NN
1695,1696,punctual,positive,nrc,,JJ
1696,1697,punctuality,positive,nrc,,NN
1697,1698,puppy,positive,nrc,,JJ
1698,1699,purely,positive,nrc,,RB
1699,1700,purification,positive,nrc,,NN
1700,1701,purify,positive,nrc,,NN
1701,1702,purist,positive,nrc,,NN
1702,1703,purity,positive,nrc,,NN
1703,1704,purr,positive,nrc,,NN
1704,1705,quaint,positive,nrc,,NN
1705,1706,qualified,positive,nrc,,VBN
1706,1707,qualifying,positive,nrc,,VBG
1707,1708,quest,positive,nrc,,NN
1708,1709,question,positive,nrc,,NN
1709,1710,quickness,positive,nrc,,NN
1710,1711,quiescent,positive,nrc,,NN
1711,1712,quiet,positive,nrc,,JJ
1712,1713,quinine,positive,nrc,,NN
1713,1714,quote,positive,nrc,,NN
1714,1715,radiance,positive,nrc,,NN
1715,1716,radiant,positive,nrc,,NN
1716,1717,radiate,positive,nrc,,NN
1717,1718,radio,positive,nrc,,NN
1718,1719,rapt,positive,nrc,,NN
1719,1720,rapture,positive,nrc,,NN
1720,1721,rational,positive,nrc,,JJ
1721,1722,rave,positive,nrc,,VB
1722,1723,reader,positive,nrc,,NN
1723,1724,readily,positive,nrc,,RB
1724,1725,readiness,positive,nrc,,NN
1725,1726,reading,positive,nrc,,NN
1726,1727,reaffirm,positive,nrc,,NN
1727,1728,real,positive,nrc,,JJ
1728,1729,reason,positive,nrc,,NN
1729,1730,reassurance,positive,nrc,,NN
1730,1731,reassure,positive,nrc,,NN
1731,1732,rebate,positive,nrc,,NN
1732,1733,recast,positive,nrc,,NN
1733,1734,received,positive,nrc,,VBN
1734,1735,receiving,positive,nrc,,VBG
1735,1736,recherche,positive,nrc,,NN
1736,1737,reciprocate,positive,nrc,,NN
1737,1738,reclamation,positive,nrc,,NN
1738,1739,recline,positive,nrc,,NN
1739,1740,recognizable,positive,nrc,,JJ
1740,1741,recommend,positive,nrc,,NN
1741,1742,reconciliation,positive,nrc,,NN
1742,1743,reconsideration,positive,nrc,,NN
1743,1744,reconstruct,positive,nrc,,NN
1744,1745,reconstruction,positive,nrc,,NN
1745,1746,recorder,positive,nrc,,NN
1746,1747,recoup,positive,nrc,,NN
1747,1748,recovery,positive,nrc,,NN
1748,1749,recreation,positive,nrc,,NN
1749,1750,recreational,positive,nrc,,JJ
1750,1751,rectify,positive,nrc,,VB
1751,1752,redemption,positive,nrc,,NN
1752,1753,redress,positive,nrc,,NN
1753,1754,refine,positive,nrc,,NN
1754,1755,refinement,positive,nrc,,NN
1755,1756,reform,positive,nrc,,NN
1756,1757,reformation,positive,nrc,,NN
1757,1758,reformer,positive,nrc,,NN
1758,1759,refreshing,positive,nrc,,VBG
1759,1760,refurbish,positive,nrc,,NN
1760,1761,regal,positive,nrc,,NN
1761,1762,regent,positive,nrc,,NN
1762,1763,regressive,positive,nrc,,NN
1763,1764,regularity,positive,nrc,,NN
1764,1765,regulate,positive,nrc,,NN
1765,1766,rehabilitate,positive,nrc,,NN
1766,1767,rehabilitation,positive,nrc,,NN
1767,1768,reimburse,positive,nrc,,NN
1768,1769,reimbursement,positive,nrc,,NN
1769,1770,reinforcement,positive,nrc,,NN
1770,1771,reinstate,positive,nrc,,NN
1771,1772,rejoice,positive,nrc,,NN
1772,1773,rejoicing,positive,nrc,,VBG
1773,1774,rejuvenate,positive,nrc,,NN
1774,1775,rejuvenated,positive,nrc,,VBN
1775,1776,rekindle,positive,nrc,,NN
1776,1777,relaxation,positive,nrc,,NN
1777,1778,relevant,positive,nrc,,NN
1778,1779,reliability,positive,nrc,,NN
1779,1780,reliable,positive,nrc,,JJ
1780,1781,reliance,positive,nrc,,NN
1781,1782,relief,positive,nrc,,NN
1782,1783,relieving,positive,nrc,,VBG
1783,1784,remains,positive,nrc,,NNS
1784,1785,remake,positive,nrc,,NN
1785,1786,remarkable,positive,nrc,,JJ
1786,1787,remarkably,positive,nrc,,RB
1787,1788,remedy,positive,nrc,,NN
1788,1789,remission,positive,nrc,,NN
1789,1790,remodel,positive,nrc,,NN
1790,1791,renaissance,positive,nrc,,NN
1791,1792,render,positive,nrc,,NN
1792,1793,renewal,positive,nrc,,NN
1793,1794,renovate,positive,nrc,,NN
1794,1795,renovation,positive,nrc,,NN
1795,1796,renown,positive,nrc,,NN
1796,1797,renowned,positive,nrc,,VBN
1797,1798,reorganize,positive,nrc,,VB
1798,1799,reparation,positive,nrc,,NN
1799,1800,repay,positive,nrc,,NN
1800,1801,repent,positive,nrc,,NN
1801,1802,replenish,positive,nrc,,NN
1802,1803,replete,positive,nrc,,NN
1803,1804,reporter,positive,nrc,,NN
1804,1805,repose,positive,nrc,,VB
1805,1806,represented,positive,nrc,,VBN
1806,1807,reproductive,positive,nrc,,NN
1807,1808,reputable,positive,nrc,,JJ
1808,1809,rescue,positive,nrc,,NN
1809,1810,reserve,positive,nrc,,NN
1810,1811,resident,positive,nrc,,NN
1811,1812,resilient,positive,nrc,,NN
1812,1813,resistive,positive,nrc,,NN
1813,1814,resolutely,positive,nrc,,RB
1814,1815,resources,positive,nrc,,NNS
1815,1816,respect,positive,nrc,,NN
1816,1817,respectability,positive,nrc,,NN
1817,1818,respectable,positive,nrc,,JJ
1818,1819,respectful,positive,nrc,,NN
1819,1820,respecting,positive,nrc,,VBG
1820,1821,respects,positive,nrc,,NNS
1821,1822,respite,positive,nrc,,NN
1822,1823,resplendent,positive,nrc,,NN
1823,1824,responsible,positive,nrc,,JJ
1824,1825,responsive,positive,nrc,,NN
1825,1826,rest,positive,nrc,,NN
1826,1827,restful,positive,nrc,,NN
1827,1828,restitution,positive,nrc,,NN
1828,1829,restorative,positive,nrc,,NN
1829,1830,restoring,positive,nrc,,VBG
1830,1831,restraint,positive,nrc,,NN
1831,1832,resumption,positive,nrc,,NN
1832,1833,retention,positive,nrc,,NN
1833,1834,retirement,positive,nrc,,NN
1834,1835,reunion,positive,nrc,,NN
1835,1836,revel,positive,nrc,,NN
1836,1837,revels,positive,nrc,,NNS
1837,1838,revere,positive,nrc,,RB
1838,1839,reverence,positive,nrc,,NN
1839,1840,reverend,positive,nrc,,NN
1840,1841,reverie,positive,nrc,,NN
1841,1842,revise,positive,nrc,,NN
1842,1843,revival,positive,nrc,,NN
1843,1844,revive,positive,nrc,,NN
1844,1845,revolution,positive,nrc,,NN
1845,1846,revolutionary,positive,nrc,,JJ
1846,1847,reward,positive,nrc,,NN
1847,1848,rhythm,positive,nrc,,NN
1848,1849,rhythmical,positive,nrc,,JJ
1849,1850,ribbon,positive,nrc,,NN
1850,1851,richness,positive,nrc,,NN
1851,1852,rider,positive,nrc,,NN
1852,1853,righteous,positive,nrc,,JJ
1853,1854,rightful,positive,nrc,,NN
1854,1855,rightly,positive,nrc,,RB
1855,1856,ripe,positive,nrc,,NN
1856,1857,ripen,positive,nrc,,VB
1857,1858,rising,positive,nrc,,VBG
1858,1859,riveting,positive,nrc,,VBG
1859,1860,roadster,positive,nrc,,NN
1860,1861,robust,positive,nrc,,NN
1861,1862,rock,positive,nrc,,NN
1862,1863,rod,positive,nrc,,NN
1863,1864,rollicking,positive,nrc,,VBG
1864,1865,romance,positive,nrc,,NN
1865,1866,romantic,positive,nrc,,JJ
1866,1867,romanticism,positive,nrc,,NN
1867,1868,romp,positive,nrc,,NN
1868,1869,rooted,positive,nrc,,VBN
1869,1870,rosy,positive,nrc,,JJ
1870,1871,rota,positive,nrc,,NN
1871,1872,routine,positive,nrc,,NN
1872,1873,royalty,positive,nrc,,NN
1873,1874,rubric,positive,nrc,,NN
1874,1875,ruth,positive,nrc,,NN
1875,1876,safe,positive,nrc,,JJ
1876,1877,safeguard,positive,nrc,,NN
1877,1878,sage,positive,nrc,,NN
1878,1879,saint,positive,nrc,,NN
1879,1880,saintly,positive,nrc,,RB
1880,1881,salary,positive,nrc,,NN
1881,1882,salient,positive,nrc,,NN
1882,1883,salutary,positive,nrc,,JJ
1883,1884,salute,positive,nrc,,NN
1884,1885,salvation,positive,nrc,,NN
1885,1886,salve,positive,nrc,,NN
1886,1887,samurai,positive,nrc,,NN
1887,1888,sanctification,positive,nrc,,NN
1888,1889,sanctify,positive,nrc,,NN
1889,1890,sanctuary,positive,nrc,,NN
1890,1891,sanguine,positive,nrc,,NN
1891,1892,sanitary,positive,nrc,,JJ
1892,1893,satin,positive,nrc,,NN
1893,1894,satisfactorily,positive,nrc,,RB
1894,1895,satisfied,positive,nrc,,JJ
1895,1896,save,positive,nrc,,VB
1896,1897,savings,positive,nrc,,NNS
1897,1898,savor,positive,nrc,,NN
1898,1899,savory,positive,nrc,,NN
1899,1900,savvy,positive,nrc,,NN
1900,1901,scarecrow,positive,nrc,,NN
1901,1902,scholar,positive,nrc,,NN
1902,1903,scholarship,positive,nrc,,NN
1903,1904,scientific,positive,nrc,,JJ
1904,1905,scientist,positive,nrc,,NN
1905,1906,scintilla,positive,nrc,,NN
1906,1907,score,positive,nrc,,NN
1907,1908,scribe,positive,nrc,,NN
1908,1909,script,positive,nrc,,NN
1909,1910,scrumptious,positive,nrc,,JJ
1910,1911,sculpture,positive,nrc,,NN
1911,1912,sea,positive,nrc,,NN
1912,1913,seal,positive,nrc,,NN
1913,1914,seasoned,positive,nrc,,VBN
1914,1915,seclusion,positive,nrc,,NN
1915,1916,secretariat,positive,nrc,,NN
1916,1917,seniority,positive,nrc,,NN
1917,1918,sensational,positive,nrc,,JJ
1918,1919,sense,positive,nrc,,NN
1919,1920,sensibility,positive,nrc,,NN
1920,1921,sensibly,positive,nrc,,RB
1921,1922,sensual,positive,nrc,,JJ
1922,1923,sensuality,positive,nrc,,NN
1923,1924,sensuous,positive,nrc,,JJ
1924,1925,sentimental,positive,nrc,,NN
1925,1926,sentimentality,positive,nrc,,NN
1926,1927,sentinel,positive,nrc,,NN
1927,1928,serenity,positive,nrc,,NN
1928,1929,sermon,positive,nrc,,NN
1929,1930,serum,positive,nrc,,NN
1930,1931,settlor,positive,nrc,,NN
1931,1932,sex,positive,nrc,,NN
1932,1933,shape,positive,nrc,,NN
1933,1934,shapely,positive,nrc,,RB
1934,1935,share,positive,nrc,,NN
1935,1936,shelter,positive,nrc,,NN
1936,1937,shepherd,positive,nrc,,NN
1937,1938,shine,positive,nrc,,NN
1938,1939,shining,positive,nrc,,VBG
1939,1940,shopping,positive,nrc,,NN
1940,1941,shoulder,positive,nrc,,NN
1941,1942,shrewd,positive,nrc,,NN
1942,1943,silk,positive,nrc,,NN
1943,1944,simplify,positive,nrc,,NN
1944,1945,sincere,positive,nrc,,RB
1945,1946,sincerity,positive,nrc,,NN
1946,1947,sing,positive,nrc,,VBG
1947,1948,singly,positive,nrc,,RB
1948,1949,sir,positive,nrc,,NN
1949,1950,sisterhood,positive,nrc,,NN
1950,1951,skilled,positive,nrc,,VBN
1951,1952,skillful,positive,nrc,,NN
1952,1953,sky,positive,nrc,,NN
1953,1954,slate,positive,nrc,,NN
1954,1955,sleek,positive,nrc,,NN
1955,1956,slender,positive,nrc,,NN
1956,1957,slim,positive,nrc,,NN
1957,1958,smile,positive,nrc,,NN
1958,1959,smiling,positive,nrc,,VBG
1959,1960,smitten,positive,nrc,,NN
1960,1961,smoothness,positive,nrc,,NN
1961,1962,snicker,positive,nrc,,NN
1962,1963,sobriety,positive,nrc,,NN
1963,1964,sociable,positive,nrc,,JJ
1964,1965,solace,positive,nrc,,NN
1965,1966,soldier,positive,nrc,,NN
1966,1967,solid,positive,nrc,,JJ
1967,1968,solidity,positive,nrc,,NN
1968,1969,solution,positive,nrc,,NN
1969,1970,solvency,positive,nrc,,NN
1970,1971,sonar,positive,nrc,,NN
1971,1972,sonata,positive,nrc,,NN
1972,1973,sonnet,positive,nrc,,NN
1973,1974,sonorous,positive,nrc,,JJ
1974,1975,soothe,positive,nrc,,NN
1975,1976,soothing,positive,nrc,,VBG
1976,1977,sorter,positive,nrc,,NN
1977,1978,soundness,positive,nrc,,NN
1978,1979,soup,positive,nrc,,NN
1979,1980,spa,positive,nrc,,NN
1980,1981,spacious,positive,nrc,,JJ
1981,1982,spaniel,positive,nrc,,NN
1982,1983,sparkle,positive,nrc,,NN
1983,1984,special,positive,nrc,,JJ
1984,1985,specie,positive,nrc,,NN
1985,1986,spectacle,positive,nrc,,NN
1986,1987,speech,positive,nrc,,NN
1987,1988,speedy,positive,nrc,,NN
1988,1989,spelling,positive,nrc,,VBG
1989,1990,spice,positive,nrc,,NN
1990,1991,spine,positive,nrc,,NN
1991,1992,spirit,positive,nrc,,NN
1992,1993,spirits,positive,nrc,,NNS
1993,1994,splendid,positive,nrc,,NN
1994,1995,splendor,positive,nrc,,NN
1995,1996,sponsor,positive,nrc,,NN
1996,1997,spotless,positive,nrc,,NN
1997,1998,spouse,positive,nrc,,NN
1998,1999,spruce,positive,nrc,,NN
1999,2000,stable,positive,nrc,,JJ
2000,2001,staccato,positive,nrc,,NN
2001,2002,stainless,positive,nrc,,NN
2002,2003,stallion,positive,nrc,,NN
2003,2004,stalwart,positive,nrc,,NN
2004,2005,stamina,positive,nrc,,NN
2005,2006,standing,positive,nrc,,VBG
2006,2007,star,positive,nrc,,NN
2007,2008,starlight,positive,nrc,,NN
2008,2009,starry,positive,nrc,,NN
2009,2010,stately,positive,nrc,,RB
2010,2011,statement,positive,nrc,,NN
2011,2012,statue,positive,nrc,,NN
2012,2013,status,positive,nrc,,NN
2013,2014,staunch,positive,nrc,,NN
2014,2015,steadfast,positive,nrc,,NN
2015,2016,stellar,positive,nrc,,NN
2016,2017,sterling,positive,nrc,,NN
2017,2018,steward,positive,nrc,,NN
2018,2019,stillness,positive,nrc,,NN
2019,2020,store,positive,nrc,,NN
2020,2021,straightforward,positive,nrc,,NN
2021,2022,strategic,positive,nrc,,JJ
2022,2023,strategist,positive,nrc,,NN
2023,2024,strength,positive,nrc,,NN
2024,2025,strengthen,positive,nrc,,NN
2025,2026,strengthening,positive,nrc,,VBG
2026,2027,striking,positive,nrc,,VBG
2027,2028,strikingly,positive,nrc,,RB
2028,2029,strongly,positive,nrc,,RB
2029,2030,structure,positive,nrc,,NN
2030,2031,stud,positive,nrc,,NN
2031,2032,study,positive,nrc,,NN
2032,2033,sturdy,positive,nrc,,NN
2033,2034,sublimation,positive,nrc,,NN
2034,2035,substance,positive,nrc,,NN
2035,2036,substantive,positive,nrc,,JJ
2036,2037,succeed,positive,nrc,,VB
2037,2038,succeeding,positive,nrc,,VBG
2038,2039,success,positive,nrc,,NN
2039,2040,successful,positive,nrc,,JJ
2040,2041,succinct,positive,nrc,,NN
2041,2042,succulent,positive,nrc,,NN
2042,2043,sufficiency,positive,nrc,,NN
2043,2044,sugar,positive,nrc,,NN
2044,2045,suitable,positive,nrc,,JJ
2045,2046,sultry,positive,nrc,,NN
2046,2047,sun,positive,nrc,,NN
2047,2048,sunny,positive,nrc,,NN
2048,2049,sunset,positive,nrc,,NN
2049,2050,sunshine,positive,nrc,,NN
2050,2051,superb,positive,nrc,,NN
2051,2052,superhuman,positive,nrc,,NN
2052,2053,superior,positive,nrc,,JJ
2053,2054,superiority,positive,nrc,,NN
2054,2055,superman,positive,nrc,,NN
2055,2056,superstar,positive,nrc,,NN
2056,2057,superstition,positive,nrc,,NN
2057,2058,supplication,positive,nrc,,NN
2058,2059,supplies,positive,nrc,,NNS
2059,2060,supply,positive,nrc,,NN
2060,2061,supported,positive,nrc,,VBN
2061,2062,supporter,positive,nrc,,NN
2062,2063,supporting,positive,nrc,,VBG
2063,2064,supremacy,positive,nrc,,NN
2064,2065,supreme,positive,nrc,,NN
2065,2066,supremely,positive,nrc,,RB
2066,2067,surety,positive,nrc,,NN
2067,2068,surmise,positive,nrc,,NN
2068,2069,surpassing,positive,nrc,,VBG
